PROGRAMA ORCAMENTARIO;DEPOSITO;DEPARTAMENTO;CÓDIGO;DESCRICAO;MÊS;Qtd
CUSTEIO;CUSTEIO;DIT;801079;CABO ELET NU CA 1/0AWG 53,5 MM2 POPPY;01/12/2026;73
CUSTEIO;CUSTEIO;DIT;800031;CABO ELET NU CA AL 2AWG 33,54MM2 IRIS;01/01/2026;147
CUSTEIO;CUSTEIO;DIT;800031;CABO ELET NU CA AL 2AWG 33,54MM2 IRIS;01/02/2026;147
CUSTEIO;CUSTEIO;DIT;800031;CABO ELET NU CA AL 2AWG 33,54MM2 IRIS;01/03/2026;147
CUSTEIO;CUSTEIO;DIT;800031;CABO ELET NU CA AL 2AWG 33,54MM2 IRIS;01/04/2026;147
CUSTEIO;CUSTEIO;DIT;800031;CABO ELET NU CA AL 2AWG 33,54MM2 IRIS;01/05/2026;147
CUSTEIO;CUSTEIO;DIT;800031;CABO ELET NU CA AL 2AWG 33,54MM2 IRIS;01/06/2026;147
CUSTEIO;CUSTEIO;DIT;800031;CABO ELET NU CA AL 2AWG 33,54MM2 IRIS;01/07/2026;147
CUSTEIO;CUSTEIO;DIT;800031;CABO ELET NU CA AL 2AWG 33,54MM2 IRIS;01/08/2026;147
CUSTEIO;CUSTEIO;DIT;800031;CABO ELET NU CA AL 2AWG 33,54MM2 IRIS;01/09/2026;147
CUSTEIO;CUSTEIO;DIT;800031;CABO ELET NU CA AL 2AWG 33,54MM2 IRIS;01/10/2026;147
CUSTEIO;CUSTEIO;DIT;800031;CABO ELET NU CA AL 2AWG 33,54MM2 IRIS;01/11/2026;147
CUSTEIO;CUSTEIO;DIT;800031;CABO ELET NU CA AL 2AWG 33,54MM2 IRIS;01/12/2026;147
CUSTEIO;CUSTEIO;DIT;800163;CABO ELET NU CA AL 2/0AWG 67,40MM2;01/01/2026;68
CUSTEIO;CUSTEIO;DIT;800163;CABO ELET NU CA AL 2/0AWG 67,40MM2;01/02/2026;68
CUSTEIO;CUSTEIO;DIT;800163;CABO ELET NU CA AL 2/0AWG 67,40MM2;01/03/2026;68
CUSTEIO;CUSTEIO;DIT;800163;CABO ELET NU CA AL 2/0AWG 67,40MM2;01/04/2026;68
CUSTEIO;CUSTEIO;DIT;800163;CABO ELET NU CA AL 2/0AWG 67,40MM2;01/05/2026;68
CUSTEIO;CUSTEIO;DIT;800163;CABO ELET NU CA AL 2/0AWG 67,40MM2;01/06/2026;68
CUSTEIO;CUSTEIO;DIT;800163;CABO ELET NU CA AL 2/0AWG 67,40MM2;01/07/2026;68
CUSTEIO;CUSTEIO;DIT;800163;CABO ELET NU CA AL 2/0AWG 67,40MM2;01/08/2026;68
CUSTEIO;CUSTEIO;DIT;800163;CABO ELET NU CA AL 2/0AWG 67,40MM2;01/09/2026;68
CUSTEIO;CUSTEIO;DIT;800163;CABO ELET NU CA AL 2/0AWG 67,40MM2;01/10/2026;68
CUSTEIO;CUSTEIO;DIT;800163;CABO ELET NU CA AL 2/0AWG 67,40MM2;01/11/2026;68
CUSTEIO;CUSTEIO;DIT;800163;CABO ELET NU CA AL 2/0AWG 67,40MM2;01/12/2026;68
CUSTEIO;CUSTEIO;DIT;800682;CABO NU CA AL 4/0 AWG 7X4,417MM OXLIP;01/01/2026;55
CUSTEIO;CUSTEIO;DIT;800682;CABO NU CA AL 4/0 AWG 7X4,417MM OXLIP;01/02/2026;55
CUSTEIO;CUSTEIO;DIT;800682;CABO NU CA AL 4/0 AWG 7X4,417MM OXLIP;01/03/2026;55
CUSTEIO;CUSTEIO;DIT;800682;CABO NU CA AL 4/0 AWG 7X4,417MM OXLIP;01/04/2026;55
CUSTEIO;CUSTEIO;DIT;800682;CABO NU CA AL 4/0 AWG 7X4,417MM OXLIP;01/05/2026;55
CUSTEIO;CUSTEIO;DIT;800682;CABO NU CA AL 4/0 AWG 7X4,417MM OXLIP;01/06/2026;55
CUSTEIO;CUSTEIO;DIT;800682;CABO NU CA AL 4/0 AWG 7X4,417MM OXLIP;01/07/2026;55
CUSTEIO;CUSTEIO;DIT;800682;CABO NU CA AL 4/0 AWG 7X4,417MM OXLIP;01/08/2026;55
CUSTEIO;CUSTEIO;DIT;800682;CABO NU CA AL 4/0 AWG 7X4,417MM OXLIP;01/09/2026;55
CUSTEIO;CUSTEIO;DIT;800682;CABO NU CA AL 4/0 AWG 7X4,417MM OXLIP;01/10/2026;55
CUSTEIO;CUSTEIO;DIT;800682;CABO NU CA AL 4/0 AWG 7X4,417MM OXLIP;01/11/2026;55
CUSTEIO;CUSTEIO;DIT;800682;CABO NU CA AL 4/0 AWG 7X4,417MM OXLIP;01/12/2026;55
CUSTEIO;CUSTEIO;DIT;800817;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;01/01/2026;25
CUSTEIO;CUSTEIO;DIT;800817;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;01/02/2026;25
CUSTEIO;CUSTEIO;DIT;800817;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;01/03/2026;25
CUSTEIO;CUSTEIO;DIT;800817;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;01/04/2026;25
CUSTEIO;CUSTEIO;DIT;800817;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;01/05/2026;25
CUSTEIO;CUSTEIO;DIT;800817;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;01/06/2026;25
CUSTEIO;CUSTEIO;DIT;800817;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;01/07/2026;25
CUSTEIO;CUSTEIO;DIT;800817;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;01/08/2026;25
CUSTEIO;CUSTEIO;DIT;800817;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;01/09/2026;25
CUSTEIO;CUSTEIO;DIT;800817;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;01/10/2026;25
CUSTEIO;CUSTEIO;DIT;800817;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;01/11/2026;25
CUSTEIO;CUSTEIO;DIT;800817;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;01/12/2026;25
CUSTEIO;CUSTEIO;DIT;800054;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;01/01/2026;31
CUSTEIO;CUSTEIO;DIT;800054;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;01/02/2026;31
CUSTEIO;CUSTEIO;DIT;800054;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;01/03/2026;31
CUSTEIO;CUSTEIO;DIT;800054;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;01/04/2026;31
CUSTEIO;CUSTEIO;DIT;800054;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;01/05/2026;31
CUSTEIO;CUSTEIO;DIT;800054;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;01/06/2026;31
CUSTEIO;CUSTEIO;DIT;800054;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;01/07/2026;31
CUSTEIO;CUSTEIO;DIT;800054;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;01/08/2026;31
CUSTEIO;CUSTEIO;DIT;800054;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;01/09/2026;31
CUSTEIO;CUSTEIO;DIT;800054;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;01/10/2026;31
CUSTEIO;CUSTEIO;DIT;800054;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;01/11/2026;31
CUSTEIO;CUSTEIO;DIT;800054;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;01/12/2026;31
CUSTEIO;CUSTEIO;DIT;801215;CONECTOR DER CU 13-34MM2;01/01/2026;10
CUSTEIO;CUSTEIO;DIT;801215;CONECTOR DER CU 13-34MM2;01/02/2026;10
CUSTEIO;CUSTEIO;DIT;801215;CONECTOR DER CU 13-34MM2;01/03/2026;10
CUSTEIO;CUSTEIO;DIT;801215;CONECTOR DER CU 13-34MM2;01/04/2026;10
CUSTEIO;CUSTEIO;DIT;801215;CONECTOR DER CU 13-34MM2;01/05/2026;10
CUSTEIO;CUSTEIO;DIT;801215;CONECTOR DER CU 13-34MM2;01/06/2026;10
CUSTEIO;CUSTEIO;DIT;801215;CONECTOR DER CU 13-34MM2;01/07/2026;10
CUSTEIO;CUSTEIO;DIT;801215;CONECTOR DER CU 13-34MM2;01/08/2026;10
CUSTEIO;CUSTEIO;DIT;801215;CONECTOR DER CU 13-34MM2;01/09/2026;10
CUSTEIO;CUSTEIO;DIT;801215;CONECTOR DER CU 13-34MM2;01/10/2026;10
CUSTEIO;CUSTEIO;DIT;801215;CONECTOR DER CU 13-34MM2;01/11/2026;10
CUSTEIO;CUSTEIO;DIT;801215;CONECTOR DER CU 13-34MM2;01/12/2026;10
CUSTEIO;CUSTEIO;DIT;800889;CONECTOR PARAL AL 4/0AWG 1/0AWG;01/01/2026;111
CUSTEIO;CUSTEIO;DIT;800889;CONECTOR PARAL AL 4/0AWG 1/0AWG;01/02/2026;111
CUSTEIO;CUSTEIO;DIT;800889;CONECTOR PARAL AL 4/0AWG 1/0AWG;01/03/2026;111
CUSTEIO;CUSTEIO;DIT;800889;CONECTOR PARAL AL 4/0AWG 1/0AWG;01/04/2026;111
CUSTEIO;CUSTEIO;DIT;800889;CONECTOR PARAL AL 4/0AWG 1/0AWG;01/05/2026;111
CUSTEIO;CUSTEIO;DIT;800889;CONECTOR PARAL AL 4/0AWG 1/0AWG;01/06/2026;111
CUSTEIO;CUSTEIO;DIT;800889;CONECTOR PARAL AL 4/0AWG 1/0AWG;01/07/2026;111
CUSTEIO;CUSTEIO;DIT;800889;CONECTOR PARAL AL 4/0AWG 1/0AWG;01/08/2026;111
CUSTEIO;CUSTEIO;DIT;800889;CONECTOR PARAL AL 4/0AWG 1/0AWG;01/09/2026;111
CUSTEIO;CUSTEIO;DIT;800889;CONECTOR PARAL AL 4/0AWG 1/0AWG;01/10/2026;111
CUSTEIO;CUSTEIO;DIT;800889;CONECTOR PARAL AL 4/0AWG 1/0AWG;01/11/2026;111
CUSTEIO;CUSTEIO;DIT;800889;CONECTOR PARAL AL 4/0AWG 1/0AWG;01/12/2026;111
CUSTEIO;CUSTEIO;DIT;801373;CONECTOR PARAL AL 10AWG-1/0AWG;01/01/2026;111
CUSTEIO;CUSTEIO;DIT;801373;CONECTOR PARAL AL 10AWG-1/0AWG;01/02/2026;111
CUSTEIO;CUSTEIO;DIT;801373;CONECTOR PARAL AL 10AWG-1/0AWG;01/03/2026;111
CUSTEIO;CUSTEIO;DIT;801373;CONECTOR PARAL AL 10AWG-1/0AWG;01/04/2026;111
CUSTEIO;CUSTEIO;DIT;801373;CONECTOR PARAL AL 10AWG-1/0AWG;01/05/2026;111
CUSTEIO;CUSTEIO;DIT;801373;CONECTOR PARAL AL 10AWG-1/0AWG;01/06/2026;111
CUSTEIO;CUSTEIO;DIT;801373;CONECTOR PARAL AL 10AWG-1/0AWG;01/07/2026;111
CUSTEIO;CUSTEIO;DIT;801373;CONECTOR PARAL AL 10AWG-1/0AWG;01/08/2026;111
CUSTEIO;CUSTEIO;DIT;801373;CONECTOR PARAL AL 10AWG-1/0AWG;01/09/2026;111
CUSTEIO;CUSTEIO;DIT;801373;CONECTOR PARAL AL 10AWG-1/0AWG;01/10/2026;111
CUSTEIO;CUSTEIO;DIT;801373;CONECTOR PARAL AL 10AWG-1/0AWG;01/11/2026;111
CUSTEIO;CUSTEIO;DIT;801373;CONECTOR PARAL AL 10AWG-1/0AWG;01/12/2026;111
CUSTEIO;CUSTEIO;DIT;801112;CRUZETA POL FBV/RES PES 2400X112,5X90MM;01/01/2026;70
CUSTEIO;CUSTEIO;DIT;801112;CRUZETA POL FBV/RES PES 2400X112,5X90MM;01/02/2026;70
CUSTEIO;CUSTEIO;DIT;801112;CRUZETA POL FBV/RES PES 2400X112,5X90MM;01/03/2026;70
CUSTEIO;CUSTEIO;DIT;801112;CRUZETA POL FBV/RES PES 2400X112,5X90MM;01/04/2026;70
CUSTEIO;CUSTEIO;DIT;801112;CRUZETA POL FBV/RES PES 2400X112,5X90MM;01/05/2026;70
CUSTEIO;CUSTEIO;DIT;801112;CRUZETA POL FBV/RES PES 2400X112,5X90MM;01/06/2026;70
CUSTEIO;CUSTEIO;DIT;801112;CRUZETA POL FBV/RES PES 2400X112,5X90MM;01/07/2026;70
CUSTEIO;CUSTEIO;DIT;801112;CRUZETA POL FBV/RES PES 2400X112,5X90MM;01/08/2026;70
CUSTEIO;CUSTEIO;DIT;801112;CRUZETA POL FBV/RES PES 2400X112,5X90MM;01/09/2026;70
CUSTEIO;CUSTEIO;DIT;801112;CRUZETA POL FBV/RES PES 2400X112,5X90MM;01/10/2026;70
CUSTEIO;CUSTEIO;DIT;801112;CRUZETA POL FBV/RES PES 2400X112,5X90MM;01/11/2026;70
CUSTEIO;CUSTEIO;DIT;801112;CRUZETA POL FBV/RES PES 2400X112,5X90MM;01/12/2026;70
CUSTEIO;CUSTEIO;DIT;800824;ELO FUSIVEL BOTAO DISTR K 40A 500MM;01/01/2026;39
CUSTEIO;CUSTEIO;DIT;800824;ELO FUSIVEL BOTAO DISTR K 40A 500MM;01/02/2026;39
CUSTEIO;CUSTEIO;DIT;800824;ELO FUSIVEL BOTAO DISTR K 40A 500MM;01/03/2026;39
CUSTEIO;CUSTEIO;DIT;800824;ELO FUSIVEL BOTAO DISTR K 40A 500MM;01/04/2026;39
CUSTEIO;CUSTEIO;DIT;800824;ELO FUSIVEL BOTAO DISTR K 40A 500MM;01/05/2026;39
CUSTEIO;CUSTEIO;DIT;800824;ELO FUSIVEL BOTAO DISTR K 40A 500MM;01/06/2026;39
CUSTEIO;CUSTEIO;DIT;800824;ELO FUSIVEL BOTAO DISTR K 40A 500MM;01/07/2026;39
CUSTEIO;CUSTEIO;DIT;800824;ELO FUSIVEL BOTAO DISTR K 40A 500MM;01/08/2026;39
CUSTEIO;CUSTEIO;DIT;800824;ELO FUSIVEL BOTAO DISTR K 40A 500MM;01/09/2026;39
CUSTEIO;CUSTEIO;DIT;800824;ELO FUSIVEL BOTAO DISTR K 40A 500MM;01/10/2026;39
CUSTEIO;CUSTEIO;DIT;800824;ELO FUSIVEL BOTAO DISTR K 40A 500MM;01/11/2026;39
CUSTEIO;CUSTEIO;DIT;800824;ELO FUSIVEL BOTAO DISTR K 40A 500MM;01/12/2026;39
CUSTEIO;CUSTEIO;DIT;801010;ELO FUSIVEL BOTAO DISTRIB H 3A 500MM;01/01/2026;111
CUSTEIO;CUSTEIO;DIT;801010;ELO FUSIVEL BOTAO DISTRIB H 3A 500MM;01/02/2026;111
CUSTEIO;CUSTEIO;DIT;801010;ELO FUSIVEL BOTAO DISTRIB H 3A 500MM;01/03/2026;111
CUSTEIO;CUSTEIO;DIT;801010;ELO FUSIVEL BOTAO DISTRIB H 3A 500MM;01/04/2026;111
CUSTEIO;CUSTEIO;DIT;801010;ELO FUSIVEL BOTAO DISTRIB H 3A 500MM;01/05/2026;111
CUSTEIO;CUSTEIO;DIT;801010;ELO FUSIVEL BOTAO DISTRIB H 3A 500MM;01/06/2026;111
CUSTEIO;CUSTEIO;DIT;801010;ELO FUSIVEL BOTAO DISTRIB H 3A 500MM;01/07/2026;111
CUSTEIO;CUSTEIO;DIT;801010;ELO FUSIVEL BOTAO DISTRIB H 3A 500MM;01/08/2026;111
CUSTEIO;CUSTEIO;DIT;801010;ELO FUSIVEL BOTAO DISTRIB H 3A 500MM;01/09/2026;111
CUSTEIO;CUSTEIO;DIT;801010;ELO FUSIVEL BOTAO DISTRIB H 3A 500MM;01/10/2026;111
CUSTEIO;CUSTEIO;DIT;801010;ELO FUSIVEL BOTAO DISTRIB H 3A 500MM;01/11/2026;111
CUSTEIO;CUSTEIO;DIT;801010;ELO FUSIVEL BOTAO DISTRIB H 3A 500MM;01/12/2026;111
CUSTEIO;CUSTEIO;DIT;801375;ELO FUSIVEL BOTAO DISTRIB H 5A 500MM;01/01/2026;136
CUSTEIO;CUSTEIO;DIT;801375;ELO FUSIVEL BOTAO DISTRIB H 5A 500MM;01/02/2026;136
CUSTEIO;CUSTEIO;DIT;801375;ELO FUSIVEL BOTAO DISTRIB H 5A 500MM;01/03/2026;136
CUSTEIO;CUSTEIO;DIT;801375;ELO FUSIVEL BOTAO DISTRIB H 5A 500MM;01/04/2026;136
CUSTEIO;CUSTEIO;DIT;801375;ELO FUSIVEL BOTAO DISTRIB H 5A 500MM;01/05/2026;136
CUSTEIO;CUSTEIO;DIT;801375;ELO FUSIVEL BOTAO DISTRIB H 5A 500MM;01/06/2026;136
CUSTEIO;CUSTEIO;DIT;801375;ELO FUSIVEL BOTAO DISTRIB H 5A 500MM;01/07/2026;136
CUSTEIO;CUSTEIO;DIT;801375;ELO FUSIVEL BOTAO DISTRIB H 5A 500MM;01/08/2026;136
CUSTEIO;CUSTEIO;DIT;801375;ELO FUSIVEL BOTAO DISTRIB H 5A 500MM;01/09/2026;136
CUSTEIO;CUSTEIO;DIT;801375;ELO FUSIVEL BOTAO DISTRIB H 5A 500MM;01/10/2026;136
CUSTEIO;CUSTEIO;DIT;801375;ELO FUSIVEL BOTAO DISTRIB H 5A 500MM;01/11/2026;136
CUSTEIO;CUSTEIO;DIT;801375;ELO FUSIVEL BOTAO DISTRIB H 5A 500MM;01/12/2026;136
CUSTEIO;CUSTEIO;DIT;801352;ELO FUSIVEL BOTAO DISTRIB K 10A 500MM;01/01/2026;103
CUSTEIO;CUSTEIO;DIT;801352;ELO FUSIVEL BOTAO DISTRIB K 10A 500MM;01/02/2026;103
CUSTEIO;CUSTEIO;DIT;801352;ELO FUSIVEL BOTAO DISTRIB K 10A 500MM;01/03/2026;103
CUSTEIO;CUSTEIO;DIT;801352;ELO FUSIVEL BOTAO DISTRIB K 10A 500MM;01/04/2026;103
CUSTEIO;CUSTEIO;DIT;801352;ELO FUSIVEL BOTAO DISTRIB K 10A 500MM;01/05/2026;103
CUSTEIO;CUSTEIO;DIT;801352;ELO FUSIVEL BOTAO DISTRIB K 10A 500MM;01/06/2026;103
CUSTEIO;CUSTEIO;DIT;801352;ELO FUSIVEL BOTAO DISTRIB K 10A 500MM;01/07/2026;103
CUSTEIO;CUSTEIO;DIT;801352;ELO FUSIVEL BOTAO DISTRIB K 10A 500MM;01/08/2026;103
CUSTEIO;CUSTEIO;DIT;801352;ELO FUSIVEL BOTAO DISTRIB K 10A 500MM;01/09/2026;103
CUSTEIO;CUSTEIO;DIT;801352;ELO FUSIVEL BOTAO DISTRIB K 10A 500MM;01/10/2026;103
CUSTEIO;CUSTEIO;DIT;801352;ELO FUSIVEL BOTAO DISTRIB K 10A 500MM;01/11/2026;103
CUSTEIO;CUSTEIO;DIT;801352;ELO FUSIVEL BOTAO DISTRIB K 10A 500MM;01/12/2026;103
CUSTEIO;CUSTEIO;DIT;801303;ELO FUSIVEL BOTAO DISTRIB K 12A 500MM;01/01/2026;123
CUSTEIO;CUSTEIO;DIT;801303;ELO FUSIVEL BOTAO DISTRIB K 12A 500MM;01/02/2026;123
CUSTEIO;CUSTEIO;DIT;801303;ELO FUSIVEL BOTAO DISTRIB K 12A 500MM;01/03/2026;123
CUSTEIO;CUSTEIO;DIT;801303;ELO FUSIVEL BOTAO DISTRIB K 12A 500MM;01/04/2026;123
CUSTEIO;CUSTEIO;DIT;801303;ELO FUSIVEL BOTAO DISTRIB K 12A 500MM;01/05/2026;123
CUSTEIO;CUSTEIO;DIT;801303;ELO FUSIVEL BOTAO DISTRIB K 12A 500MM;01/06/2026;123
CUSTEIO;CUSTEIO;DIT;801303;ELO FUSIVEL BOTAO DISTRIB K 12A 500MM;01/07/2026;123
CUSTEIO;CUSTEIO;DIT;801303;ELO FUSIVEL BOTAO DISTRIB K 12A 500MM;01/08/2026;123
CUSTEIO;CUSTEIO;DIT;801303;ELO FUSIVEL BOTAO DISTRIB K 12A 500MM;01/09/2026;123
CUSTEIO;CUSTEIO;DIT;801303;ELO FUSIVEL BOTAO DISTRIB K 12A 500MM;01/10/2026;123
CUSTEIO;CUSTEIO;DIT;801303;ELO FUSIVEL BOTAO DISTRIB K 12A 500MM;01/11/2026;123
CUSTEIO;CUSTEIO;DIT;801303;ELO FUSIVEL BOTAO DISTRIB K 12A 500MM;01/12/2026;123
CUSTEIO;CUSTEIO;DIT;801233;ELO FUSIVEL BOTAO DISTRIB K 15A 500MM;01/01/2026;72
CUSTEIO;CUSTEIO;DIT;801233;ELO FUSIVEL BOTAO DISTRIB K 15A 500MM;01/02/2026;72
CUSTEIO;CUSTEIO;DIT;801233;ELO FUSIVEL BOTAO DISTRIB K 15A 500MM;01/03/2026;72
CUSTEIO;CUSTEIO;DIT;801233;ELO FUSIVEL BOTAO DISTRIB K 15A 500MM;01/04/2026;72
CUSTEIO;CUSTEIO;DIT;801233;ELO FUSIVEL BOTAO DISTRIB K 15A 500MM;01/05/2026;72
CUSTEIO;CUSTEIO;DIT;801233;ELO FUSIVEL BOTAO DISTRIB K 15A 500MM;01/06/2026;72
CUSTEIO;CUSTEIO;DIT;801233;ELO FUSIVEL BOTAO DISTRIB K 15A 500MM;01/07/2026;72
CUSTEIO;CUSTEIO;DIT;801233;ELO FUSIVEL BOTAO DISTRIB K 15A 500MM;01/08/2026;72
CUSTEIO;CUSTEIO;DIT;801233;ELO FUSIVEL BOTAO DISTRIB K 15A 500MM;01/09/2026;72
CUSTEIO;CUSTEIO;DIT;801233;ELO FUSIVEL BOTAO DISTRIB K 15A 500MM;01/10/2026;72
CUSTEIO;CUSTEIO;DIT;801233;ELO FUSIVEL BOTAO DISTRIB K 15A 500MM;01/11/2026;72
CUSTEIO;CUSTEIO;DIT;801233;ELO FUSIVEL BOTAO DISTRIB K 15A 500MM;01/12/2026;72
CUSTEIO;CUSTEIO;DIT;801114;ELO FUSIVEL BOTAO DISTRIB K 20A 500MM;01/01/2026;41
CUSTEIO;CUSTEIO;DIT;801114;ELO FUSIVEL BOTAO DISTRIB K 20A 500MM;01/02/2026;41
CUSTEIO;CUSTEIO;DIT;801114;ELO FUSIVEL BOTAO DISTRIB K 20A 500MM;01/03/2026;41
CUSTEIO;CUSTEIO;DIT;801114;ELO FUSIVEL BOTAO DISTRIB K 20A 500MM;01/04/2026;41
CUSTEIO;CUSTEIO;DIT;801114;ELO FUSIVEL BOTAO DISTRIB K 20A 500MM;01/05/2026;41
CUSTEIO;CUSTEIO;DIT;801114;ELO FUSIVEL BOTAO DISTRIB K 20A 500MM;01/06/2026;41
CUSTEIO;CUSTEIO;DIT;801114;ELO FUSIVEL BOTAO DISTRIB K 20A 500MM;01/07/2026;41
CUSTEIO;CUSTEIO;DIT;801114;ELO FUSIVEL BOTAO DISTRIB K 20A 500MM;01/08/2026;41
CUSTEIO;CUSTEIO;DIT;801114;ELO FUSIVEL BOTAO DISTRIB K 20A 500MM;01/09/2026;41
CUSTEIO;CUSTEIO;DIT;801114;ELO FUSIVEL BOTAO DISTRIB K 20A 500MM;01/10/2026;41
CUSTEIO;CUSTEIO;DIT;801114;ELO FUSIVEL BOTAO DISTRIB K 20A 500MM;01/11/2026;41
CUSTEIO;CUSTEIO;DIT;801114;ELO FUSIVEL BOTAO DISTRIB K 20A 500MM;01/12/2026;41
CUSTEIO;CUSTEIO;DIT;801220;ELO FUSIVEL BOTAO DISTRIB K 25A 500MM;01/01/2026;43
CUSTEIO;CUSTEIO;DIT;801220;ELO FUSIVEL BOTAO DISTRIB K 25A 500MM;01/02/2026;43
CUSTEIO;CUSTEIO;DIT;801220;ELO FUSIVEL BOTAO DISTRIB K 25A 500MM;01/03/2026;43
CUSTEIO;CUSTEIO;DIT;801220;ELO FUSIVEL BOTAO DISTRIB K 25A 500MM;01/04/2026;43
CUSTEIO;CUSTEIO;DIT;801220;ELO FUSIVEL BOTAO DISTRIB K 25A 500MM;01/05/2026;43
CUSTEIO;CUSTEIO;DIT;801220;ELO FUSIVEL BOTAO DISTRIB K 25A 500MM;01/06/2026;43
CUSTEIO;CUSTEIO;DIT;801220;ELO FUSIVEL BOTAO DISTRIB K 25A 500MM;01/07/2026;43
CUSTEIO;CUSTEIO;DIT;801220;ELO FUSIVEL BOTAO DISTRIB K 25A 500MM;01/08/2026;43
CUSTEIO;CUSTEIO;DIT;801220;ELO FUSIVEL BOTAO DISTRIB K 25A 500MM;01/09/2026;43
CUSTEIO;CUSTEIO;DIT;801220;ELO FUSIVEL BOTAO DISTRIB K 25A 500MM;01/10/2026;43
CUSTEIO;CUSTEIO;DIT;801220;ELO FUSIVEL BOTAO DISTRIB K 25A 500MM;01/11/2026;43
CUSTEIO;CUSTEIO;DIT;801220;ELO FUSIVEL BOTAO DISTRIB K 25A 500MM;01/12/2026;43
CUSTEIO;CUSTEIO;DIT;800362;ELO FUSIVEL BOTAO DISTRIB K 30A 500MM;01/01/2026;24
CUSTEIO;CUSTEIO;DIT;800362;ELO FUSIVEL BOTAO DISTRIB K 30A 500MM;01/02/2026;24
CUSTEIO;CUSTEIO;DIT;800362;ELO FUSIVEL BOTAO DISTRIB K 30A 500MM;01/03/2026;24
CUSTEIO;CUSTEIO;DIT;800362;ELO FUSIVEL BOTAO DISTRIB K 30A 500MM;01/04/2026;24
CUSTEIO;CUSTEIO;DIT;800362;ELO FUSIVEL BOTAO DISTRIB K 30A 500MM;01/05/2026;24
CUSTEIO;CUSTEIO;DIT;800362;ELO FUSIVEL BOTAO DISTRIB K 30A 500MM;01/06/2026;24
CUSTEIO;CUSTEIO;DIT;800362;ELO FUSIVEL BOTAO DISTRIB K 30A 500MM;01/07/2026;24
CUSTEIO;CUSTEIO;DIT;800362;ELO FUSIVEL BOTAO DISTRIB K 30A 500MM;01/08/2026;24
CUSTEIO;CUSTEIO;DIT;800362;ELO FUSIVEL BOTAO DISTRIB K 30A 500MM;01/09/2026;24
CUSTEIO;CUSTEIO;DIT;800362;ELO FUSIVEL BOTAO DISTRIB K 30A 500MM;01/10/2026;24
CUSTEIO;CUSTEIO;DIT;800362;ELO FUSIVEL BOTAO DISTRIB K 30A 500MM;01/11/2026;24
CUSTEIO;CUSTEIO;DIT;800362;ELO FUSIVEL BOTAO DISTRIB K 30A 500MM;01/12/2026;24
CUSTEIO;CUSTEIO;DIT;801216;ELO FUSIVEL BOTAO DISTRIB K 50A 500MM;01/01/2026;17
CUSTEIO;CUSTEIO;DIT;801216;ELO FUSIVEL BOTAO DISTRIB K 50A 500MM;01/02/2026;17
CUSTEIO;CUSTEIO;DIT;801216;ELO FUSIVEL BOTAO DISTRIB K 50A 500MM;01/03/2026;17
CUSTEIO;CUSTEIO;DIT;801216;ELO FUSIVEL BOTAO DISTRIB K 50A 500MM;01/04/2026;17
CUSTEIO;CUSTEIO;DIT;801216;ELO FUSIVEL BOTAO DISTRIB K 50A 500MM;01/05/2026;17
CUSTEIO;CUSTEIO;DIT;801216;ELO FUSIVEL BOTAO DISTRIB K 50A 500MM;01/06/2026;17
CUSTEIO;CUSTEIO;DIT;801216;ELO FUSIVEL BOTAO DISTRIB K 50A 500MM;01/07/2026;17
CUSTEIO;CUSTEIO;DIT;801216;ELO FUSIVEL BOTAO DISTRIB K 50A 500MM;01/08/2026;17
CUSTEIO;CUSTEIO;DIT;801216;ELO FUSIVEL BOTAO DISTRIB K 50A 500MM;01/09/2026;17
CUSTEIO;CUSTEIO;DIT;801216;ELO FUSIVEL BOTAO DISTRIB K 50A 500MM;01/10/2026;17
CUSTEIO;CUSTEIO;DIT;801216;ELO FUSIVEL BOTAO DISTRIB K 50A 500MM;01/11/2026;17
CUSTEIO;CUSTEIO;DIT;801216;ELO FUSIVEL BOTAO DISTRIB K 50A 500MM;01/12/2026;17
